t,rho,TAS,prop_omega,STEdot,bank_rad
6330.11,1.16399,19.9212,-200.852,-28.2733,0
6330.21,1.16399,19.9689,-200.852,-28.9068,0
6330.31,1.16399,20.0196,-200.748,-28.0297,0
6330.41,1.16399,20.0661,-200.643,-28.8318,0
6330.51,1.16399,20.1112,-200.748,-27.7998,0
6330.61,1.16399,20.1428,-200.7,-26.5179,0
6330.71,1.16399,20.173,-200.748,-26.1131,0
6330.81,1.16399,20.2001,-200.643,-25.5427,0
6330.91,1.16399,20.2169,-200.852,-26.3794,0
6331.01,1.16399,20.2259,-200.956,-26.6627,0
6331.11,1.16399,20.2214,-200.751,-25.954,0
6331.21,1.16399,20.2194,-200.918,-26.094,0
6331.31,1.16399,20.1976,-201.062,-25.1887,0
6331.41,1.16399,20.1691,-200.957,-26.2293,0
6331.51,1.16399,20.1416,-200.857,-26.5617,0
6331.61,1.16399,20.1088,-200.945,-26.62,0
6331.71,1.16399,20.0731,-200.957,-27.2918,0
6331.81,1.16399,20.0379,-201.062,-27.0758,0
6331.91,1.16399,20.0048,-201.062,-27.4275,0
6332.01,1.16399,19.9735,-200.957,-27.422,0
6332.11,1.16399,19.9361,-200.957,-26.7055,0
6332.21,1.16399,19.9053,-200.852,-27.8572,0
6332.31,1.16399,19.8776,-200.176,-26.9803,0
6332.41,1.16399,19.8484,-198.046,-27.2995,0
6332.51,1.16399,19.8298,-195.432,-25.5681,0
6332.61,1.16399,19.8179,-193.313,-25.8822,0
6332.71,1.16399,19.8258,-191.323,-24.992,0
6332.81,1.16399,19.8388,-190.276,-25.3708,0
6332.91,1.16399,19.8494,-189.468,-24.9457,0
6333.01,1.16399,19.8522,-188.789,-24.6243,0
6333.11,1.16399,19.8522,-187.742,-24.6221,0
6333.21,1.16399,19.853,-186.611,-24.7087,0
6333.31,1.16399,19.8489,-185.668,-24.4285,0
6333.41,1.16399,19.8442,-184.411,-24.1148,0
6333.51,1.16399,19.8486,-183.681,-23.8544,0
6333.61,1.16399,19.8613,-183.082,-23.8485,0
6333.71,1.16399,19.8778,-182.773,-23.3837,0
6333.81,1.16472,19.8986,-182.945,-23.5365,0
6333.91,1.16472,19.9075,-183.05,-24.0599,0
6334.01,1.16472,19.9111,-183.26,-23.6862,0
6334.11,1.16472,19.9117,-182.631,-23.6739,0
6334.21,1.16472,19.9082,-181.112,-23.2221,0
6334.31,1.16472,19.9047,-179.193,-23.5304,0
6334.41,1.16472,19.8998,-177.721,-22.9401,0
6334.51,1.16472,19.8881,-176.372,-23.2394,0
6334.61,1.16472,19.8763,-174.884,-22.8935,0
6334.71,1.16472,19.8673,-173.449,-22.7489,0
6334.81,1.16472,19.8584,-171.845,-22.4224,0
6334.91,1.16472,19.8517,-170.423,-22.5167,0
6335.01,1.16472,19.8559,-168.852,-22.1629,0
6335.11,1.16472,19.8584,-167.298,-22.1241,0
6335.21,1.16472,19.8655,-165.73,-22.7671,0
6335.31,1.16472,19.869,-164.201,-22.3811,0
6335.41,1.16472,19.8666,-161.373,-22.2563,0
6335.51,1.16472,19.8652,-158.755,-21.8352,0
6335.61,1.16472,19.8603,-156.1,-21.5828,0
6335.71,1.16472,19.8547,-153.251,-21.206,0
6335.81,1.16472,19.8523,-150.801,-21.44,0
6335.91,1.16472,19.8639,-149.162,-21.4105,0
6336.01,1.16472,19.8834,-148.493,-21.194,0
6336.11,1.16472,19.8972,-148.178,-21.3822,0
6336.21,1.16472,19.9156,-148.283,-21.6297,0
6336.31,1.16472,19.9336,-148.647,-22.3495,0
6336.41,1.16472,19.9501,-149.065,-22.1568,0
6336.51,1.16472,19.9625,-149.696,-22.2094,0
6336.61,1.16472,19.9729,-150.168,-22.3369,0
6336.71,1.16472,19.9836,-150.58,-21.4192,0
6336.81,1.16472,19.9999,-151.28,-21.5776,0
6336.91,1.16472,20.0043,-152.072,-21.2319,0
6337.01,1.16472,19.9936,-152.786,-21.2185,0
6337.11,1.16472,19.9719,-152.577,-21.6174,0
6337.21,1.16472,19.9464,-151.32,-21.1678,0
6337.31,1.16472,19.9159,-149.749,-21.1761,0
6337.41,1.16472,19.8815,-147.655,-20.7024,0
6337.51,1.16472,19.8517,-145.957,-20.1695,0
6337.61,1.16472,19.8397,-144.779,-20.372,0
6337.71,1.16472,19.8401,-144.571,-20.4385,0
6337.81,1.16472,19.8472,-145.142,-20.747,0
6337.91,1.16472,19.8536,-145.875,-21.5792,0
6338.01,1.16472,19.8545,-146.922,-21.8104,0
6338.11,1.16472,19.8518,-147.341,-22.0114,0
6338.21,1.16472,19.8493,-147.276,-21.5861,0
6338.31,1.16472,19.8512,-147.341,-21.3879,0
6338.41,1.16472,19.8641,-147.76,-21.3442,0
6338.51,1.16472,19.8762,-149.54,-21.2756,0
6338.61,1.16472,19.8908,-151.213,-21.2945,0
6338.71,1.16472,19.9123,-153.511,-22.0012,0
6338.81,1.16472,19.9227,-156.05,-22.2231,0
6338.91,1.16472,19.9265,-157.718,-22.35,0
6339.01,1.16472,19.9213,-158.836,-22.8558,0
6339.11,1.16472,19.9059,-159.439,-23.0602,0
6339.21,1.16472,19.8984,-159.488,-22.9819,0
6339.31,1.16472,19.9025,-159.698,-23.4245,0
6339.41,1.16472,19.9042,-160.117,-23.2464,0
6339.51,1.16472,19.8946,-160.326,-23.3064,0
6339.61,1.16472,19.8759,-160.431,-23.6971,0
6339.71,1.16472,19.8609,-160.227,-23.435,0
6339.81,1.16472,19.8519,-159.802,-22.5153,0
6339.91,1.16472,19.8522,-159.907,-22.9263,0
6340.01,1.16472,19.8562,-160.954,-23.0527,0
6340.11,1.16472,19.8564,-161.687,-22.7045,0
6340.21,1.16472,19.8555,-162.514,-23.3972,0
6340.31,1.16472,19.8488,-163.13,-23.6325,0
6340.41,1.16472,19.8406,-163.363,-23.4534,0
6340.51,1.16472,19.8388,-163.701,-23.6072,0
6340.61,1.16472,19.8235,-164.674,-23.5188,0
6340.71,1.16472,19.8136,-165.562,-24.1327,0
6340.81,1.16472,19.8134,-166.348,-24.0771,0
6340.91,1.16472,19.8215,-167.235,-23.6039,0
6341.01,1.16472,19.8345,-168.279,-24.5005,0
6341.11,1.16472,19.8512,-169.786,-24.5007,0
6341.21,1.16472,19.8649,-170.91,-24.3881,0
6341.31,1.16472,19.8793,-172.264,-25.0776,0
6341.41,1.16472,19.8881,-173.609,-24.9085,0
6341.51,1.16472,19.8921,-174.521,-25.0151,0
6341.61,1.16472,19.901,-175.282,-25.0116,0
6341.71,1.16472,19.9134,-175.986,-24.9918,0
6341.81,1.16472,19.9145,-176.453,-25.1814,0
6341.91,1.16472,19.9134,-176.662,-24.9703,0
6342.01,1.16472,19.9258,-177.366,-24.9058,0
6342.11,1.16472,19.9485,-178.351,-25.4786,0
6342.21,1.16472,19.9691,-180.05,-25.3322,0
6342.31,1.16472,19.9896,-181.557,-25.6748,0
6342.41,1.16472,20.0056,-183.225,-26.4797,0
6342.51,1.16472,20.0197,-184.669,-26.3653,0
6342.61,1.16472,20.039,-186.174,-26.9767,0
6342.71,1.16472,20.0687,-188.181,-27.7536,0
6342.81,1.16472,20.1032,-189.982,-27.581,0
6342.91,1.16472,20.1401,-191.9,-27.2815,0
6343.01,1.16472,20.1779,-194.545,-28.1348,0
6343.11,1.16472,20.2135,-197.382,-27.7608,0
6343.21,1.16472,20.2387,-199.386,-28.6636,0
6343.31,1.16472,20.2549,-200.119,-27.7564,0
6343.41,1.16472,20.2679,-200.531,-28.3078,0
6343.51,1.16472,20.2666,-200.732,-28.1277,0
6343.61,1.16472,20.2566,-200.643,-27.4415,0
6343.71,1.16472,20.2364,-200.643,-27.3814,0
6343.81,1.16472,20.1968,-200.645,-27.7325,0
6343.91,1.16472,20.1317,-200.015,-27.216,0
6344.01,1.16472,20.0687,-197,-27.2861,0
6344.11,1.16546,20.0343,-194.693,-26.6274,0
6344.21,1.16546,20.0131,-193.497,-25.8492,0
6344.31,1.16546,20.0138,-194.336,-26.7238,0
6344.41,1.16546,20.0143,-195.125,-26.7948,0
6344.51,1.16546,20.0194,-196.35,-27.4587,0
6344.61,1.16546,20.025,-196.963,-27.6779,0
6344.71,1.16546,20.0252,-197.474,-26.7844,0
6344.81,1.16546,20.0215,-197.711,-27.0541,0
6344.91,1.16546,20.018,-197.92,-26.7772,0
6345.01,1.16546,20.0164,-197.875,-27.1349,0
6345.11,1.16546,20.0131,-197.711,-25.8276,0
6345.21,1.16546,20.0043,-197.711,-26.5008,0
6345.31,1.16546,19.9954,-197.92,-26.181,0
6345.41,1.16546,19.9882,-198.444,-26.4908,0
6345.51,1.16546,19.9944,-199.235,-27.0847,0
6345.61,1.16546,20.0098,-200,-27.1394,0
6345.71,1.16546,20.031,-200.643,-27.4436,0
6345.81,1.16546,20.0398,-200.643,-27.9604,0
6345.91,1.16546,20.0399,-200.634,-26.3905,0
6346.01,1.16546,20.034,-200.748,-28.1098,0
6346.11,1.16546,20.0242,-200.852,-27.662,0
6346.21,1.16546,20.0096,-200.507,-27.5948,0
6346.31,1.16546,19.9909,-199.359,-28.5198,0
6346.41,1.16546,19.9584,-197.711,-26.7361,0
6346.51,1.16546,19.9205,-194.674,-27.3038,0
6346.61,1.16546,19.8762,-191.848,-26.5904,0
6346.71,1.16546,19.8261,-188.523,-26.476,0
6346.81,1.16546,19.7893,-185.363,-25.8976,0
6346.91,1.16546,19.7759,-182.861,-25.3721,0
6347.01,1.16546,19.7786,-181.588,-25.9287,0
6347.11,1.16546,19.8039,-181.584,-25.906,0
6347.21,1.16546,19.8429,-182.736,-26.5711,0
6347.31,1.16546,19.8772,-184.097,-26.9559,0
6347.41,1.16546,19.8887,-185.04,-27.1532,0
6347.51,1.16546,19.8733,-184.453,-26.3408,0
6347.61,1.16546,19.8503,-182.85,-26.6614,0
6347.71,1.16546,19.8234,-181.165,-26.2128,0
6347.81,1.16546,19.7994,-179.176,-26.9138,0
6347.91,1.16546,19.7872,-177.709,-25.8927,0
6348.01,1.16546,19.7832,-177.081,-25.1518,0
6348.11,1.16546,19.7983,-177.237,-24.6029,0
6348.21,1.16546,19.8135,-178.498,-24.4868,0
6348.31,1.16546,19.7938,-179.819,-24.1681,0
6348.41,1.16546,19.7553,-179.877,-23.7301,0
6348.51,1.16546,19.7149,-178.547,-24.1993,0
6348.61,1.16546,19.676,-176.881,-23.3186,0
6348.71,1.16546,19.6358,-174.822,-22.4891,0
6348.81,1.16546,19.6074,-173.476,-22.6891,0
6348.91,1.16546,19.586,-172.629,-22.8523,0
6349.01,1.16546,19.5748,-172.369,-22.9072,0
6349.11,1.16546,19.573,-171.95,-22.2086,0
6349.21,1.16546,19.5872,-172.03,-22.8968,0
6349.31,1.16546,19.6116,-173.815,-22.8428,0
6349.41,1.16546,19.6476,-175.475,-23.6971,0
6349.51,1.16546,19.6817,-177.352,-23.8311,0
6349.61,1.16546,19.7186,-178.499,-23.9464,0
6349.71,1.16546,19.7651,-180.642,-24.4306,0
6349.81,1.16546,19.8144,-182.422,-24.4565,0
6349.91,1.16546,19.8567,-184.83,-24.6831,0
6350.01,1.16546,19.894,-186.751,-25.193,0
6350.11,1.16546,19.9169,-188.267,-25.0509,0
6350.21,1.16546,19.9262,-189.543,-24.8699,0
6350.31,1.16546,19.9297,-189.962,-24.7736,0
6350.41,1.16546,19.9404,-190.576,-25.1777,0
6350.51,1.16546,19.9608,-191.571,-26.1748,0
6350.61,1.16546,19.9879,-193.435,-25.9428,0
6350.71,1.16546,20.0223,-195.177,-25.921,0
6350.81,1.16546,20.0676,-197.083,-26.0028,0
6350.91,1.16546,20.0936,-199.592,-26.9231,0
6351.01,1.16546,20.0912,-200.601,-26.471,0
6351.11,1.16546,20.0763,-200.394,-27.7259,0
6351.21,1.16546,20.0478,-199.087,-26.5747,0
6351.31,1.16546,20.0225,-196.944,-25.5976,0
6351.41,1.16546,20.0116,-195.617,-25.0189,0
6351.51,1.16546,20.0054,-195.302,-26.0594,0
6351.61,1.16546,19.9984,-195.093,-26.2105,0
6351.71,1.16546,19.9874,-194.701,-25.1198,0
6351.81,1.16546,19.9602,-193.931,-26.3453,0
6351.91,1.16546,19.9269,-192.665,-26.0383,0
6352.01,1.16546,19.8889,-190.846,-25.7251,0
6352.11,1.16546,19.8582,-189.268,-25.6843,0
6352.21,1.16546,19.8414,-187.239,-26.4841,0
6352.31,1.16546,19.8425,-185.982,-26.8506,0
6352.41,1.16546,19.8672,-185.965,-26.2623,0
6352.51,1.16546,19.9071,-187.356,-26.182,0
6352.61,1.16546,19.9333,-189.16,-26.5423,0
6352.71,1.16546,19.942,-190.852,-26.2745,0
6352.81,1.16546,19.9231,-191.847,-26.2231,0
6352.91,1.16546,19.8858,-191.218,-26.3015,0
6353.01,1.16546,19.8245,-189.066,-25.5196,0
6353.11,1.16546,19.7538,-185.639,-25.3077,0
6353.21,1.16546,19.6931,-182.384,-24.4185,0
6353.31,1.16546,19.6445,-180.671,-23.2644,0
6353.41,1.16546,19.6112,-178.834,-23.8283,0
6353.51,1.16546,19.5911,-178.547,-23.5649,0
6353.61,1.16546,19.5857,-179.071,-24.0173,0
6353.71,1.16546,19.5878,-179.688,-23.823,0
6353.81,1.1662,19.6023,-180.746,-24.5046,0
6353.91,1.1662,19.6218,-182.764,-24.6317,0
6354.01,1.1662,19.6448,-185.047,-25.2192,0
6354.11,1.1662,19.6731,-186.884,-25.2804,0
6354.21,1.1662,19.7033,-188.181,-25.7931,0
6354.31,1.1662,19.7437,-189.628,-26.3632,0
6354.41,1.1662,19.7866,-191.184,-27.0896,0
6354.51,1.1662,19.8302,-193.071,-27.5371,0
6354.61,1.1662,19.8785,-194.637,-28.026,0
6354.71,1.1662,19.9278,-195.686,-27.3251,0
6354.81,1.1662,19.9699,-198.339,-28.2002,0
6354.91,1.1662,20.0017,-199.991,-27.9363,0
6355.01,1.1662,20.0213,-200.493,-28.0311,0
6355.11,1.1662,20.0322,-200.643,-27.525,0
6355.21,1.1662,20.0411,-200.538,-27.6996,0
6355.31,1.1662,20.0446,-200.643,-27.4517,0
6355.41,1.1662,20.0382,-200.748,-27.2435,0
6355.51,1.1662,20.0262,-200.852,-27.3104,0
6355.61,1.1662,20.0103,-200.636,-26.7045,0
6355.71,1.1662,19.9898,-199.905,-27.0704,0
6355.81,1.1662,19.9678,-199.186,-26.8633,0
6355.91,1.1662,19.9432,-197.816,-26.0471,0
6356.01,1.1662,19.924,-196.058,-26.5821,0
6356.11,1.1662,19.9053,-194.935,-26.1054,0
6356.21,1.1662,19.8874,-194.288,-25.5354,0
6356.31,1.1662,19.8742,-193.677,-25.5869,0
6356.41,1.1662,19.8681,-193.69,-25.3881,0
6356.51,1.1662,19.8651,-194.046,-26.0688,0
6356.61,1.1662,19.8598,-194.569,-25.9505,0
6356.71,1.1662,19.8583,-194.767,-25.3704,0
6356.81,1.1662,19.8577,-194.779,-26.1914,0
6356.91,1.1662,19.8605,-194.991,-25.8562,0
6357.01,1.1662,19.8618,-195.512,-25.9273,0
6357.11,1.1662,19.8606,-195.512,-26.0129,0
6357.21,1.1662,19.8602,-194.988,-25.7428,0
6357.31,1.1662,19.8677,-194.873,-25.7842,0
6357.41,1.1662,19.8765,-194.86,-26.3008,0
6357.51,1.1662,19.883,-195.093,-26.2073,0
6357.61,1.1662,19.9056,-195.188,-27.6031,0
6357.71,1.1662,19.9251,-195.826,-28.2477,0
6357.81,1.1662,19.9503,-196.035,-27.0073,0
6357.91,1.1662,19.9645,-196.245,-28.0932,0
6358.01,1.1662,19.9903,-196.446,-27.8921,0
6358.11,1.1662,20.0071,-196.873,-27.931,0
6358.21,1.1662,20.0305,-196.826,-27.6311,0
6358.31,1.1662,20.0604,-197.298,-28.5537,0
6358.41,1.1662,20.0662,-197.563,-28.5941,0
6358.51,1.1662,20.047,-196.873,-27.299,0
6358.61,1.1662,20.0074,-195.093,-27.1259,0
6358.71,1.1662,19.9408,-192.58,-25.9781,0
6358.81,1.1662,19.8702,-188.865,-25.7265,0
6358.91,1.1662,19.794,-184.899,-24.9902,0
6359.01,1.1662,19.7195,-181.369,-23.9087,0
6359.11,1.1662,19.6667,-178.13,-23.5627,0
6359.21,1.1662,19.6252,-176.38,-23.1929,0
6359.31,1.1662,19.5999,-175.615,-22.8858,0
6359.41,1.1662,19.5876,-176.034,-22.8276,0
6359.51,1.1662,19.5964,-176.771,-22.8418,0
6359.61,1.1662,19.6206,-178.911,-24.8543,0
6359.71,1.1662,19.657,-181.259,-25.7394,0
6359.81,1.1662,19.698,-183.127,-26.8155,0
6359.91,1.1662,19.741,-185.249,-27.7202,0
6360.01,1.1662,19.7758,-186.506,-27.1142,0
6360.11,1.1662,19.8244,-187.232,-27.1412,0
6360.21,1.1662,19.8793,-188.309,-28.2794,0
6360.31,1.1662,19.8979,-189.584,-28.4349,0
6360.41,1.1662,19.8932,-188.673,-28.5125,0
6360.51,1.1662,19.889,-186.826,-27.8576,0
6360.61,1.1662,19.8898,-185.145,-27.6826,0
6360.71,1.1662,19.8927,-183.995,-27.12,0
6360.81,1.1662,19.9044,-183.469,-27.3495,0
6360.91,1.1662,19.8982,-183.584,-27.3231,0
6361.01,1.1662,19.9016,-183.469,-26.9902,0
6361.11,1.1662,19.9102,-184.026,-27.0847,0
6361.21,1.1662,19.9194,-184.323,-27.1141,0
6361.31,1.1662,19.9258,-185.249,-27.1142,0
6361.41,1.1662,19.9344,-186.192,-26.7619,0
6361.51,1.1662,19.9471,-187.553,-27.1649,0
6361.61,1.1662,19.9606,-188.821,-26.8843,0
6361.71,1.1662,19.968,-190.038,-26.789,0
6361.81,1.1662,19.9758,-191.114,-26.9694,0
6361.91,1.1662,19.9751,-191.847,-26.9003,0
6362.01,1.1662,19.9748,-192.525,-27.1844,0
6362.11,1.1662,19.9793,-193.169,-27.1954,0
6362.21,1.1662,19.98,-193.496,-27.3209,0
6362.31,1.1662,19.9821,-193.862,-26.8743,0
6362.41,1.1662,19.9918,-194.255,-27.1248,0
6362.51,1.1662,20.006,-195.198,-27.5581,0
6362.61,1.1662,20.0182,-196.017,-27.628,0
6362.71,1.1662,20.0409,-197.057,-27.4765,0
6362.81,1.1662,20.0649,-198.384,-27.6591,0
6362.91,1.1662,20.0818,-199.553,-28.4194,0
6363.01,1.1662,20.0959,-200.032,-27.96,0
6363.11,1.16694,20.1057,-200.329,-27.8776,0
6363.21,1.16694,20.1038,-200.434,-28.2291,0
6363.31,1.16694,20.0964,-200.434,-28.3263,0
6363.41,1.16694,20.0855,-200.434,-27.6494,0
6363.51,1.16694,20.0675,-200.383,-28.4004,0
6363.61,1.16694,20.0454,-200.397,-27.5776,0
6363.71,1.16694,20.028,-200.329,-27.6789,0
6363.81,1.16694,20.019,-200.538,-27.9401,0
6363.91,1.16694,20.0115,-200.643,-27.5039,0
6364.01,1.16694,20.0048,-200.523,-27.9564,0
6364.11,1.16694,19.9981,-200.335,-27.0381,0
6364.21,1.16694,19.987,-200.015,-27.283,0
6364.31,1.16694,19.9801,-199.701,-26.8609,0
6364.41,1.16694,19.9723,-199.107,-26.6454,0
6364.51,1.16694,19.9642,-198.39,-27.5886,0
6364.61,1.16694,19.9542,-197.711,-27.0492,0
6364.71,1.16694,19.9428,-196.873,-26.9602,0
6364.81,1.16694,19.934,-195.45,-27.1644,0
6364.91,1.16694,19.925,-194.168,-26.77,0
6365.01,1.16694,19.9173,-193.343,-26.7646,0
6365.11,1.16694,19.9151,-192.582,-26.6097,0
6365.21,1.16694,19.9148,-191.951,-27.0945,0
6365.31,1.16694,19.9072,-191.637,-26.5008,0
6365.41,1.16694,19.8997,-191.323,-25.8359,0
6365.51,1.16694,19.8999,-190.818,-26.0808,0
6365.61,1.16694,19.9012,-191.114,-25.3697,0
6365.71,1.16694,19.9012,-191.386,-26.1187,0
6365.81,1.16694,19.8993,-191.742,-25.7431,0
6365.91,1.16694,19.8964,-191.847,-25.8562,0
6366.01,1.16694,19.8901,-191.847,-25.7326,0
6366.11,1.16694,19.883,-191.532,-25.7254,0
6366.21,1.16694,19.8794,-191.143,-25.6028,0
6366.31,1.16694,19.8769,-190.799,-25.1743,0
6366.41,1.16694,19.8757,-190.649,-25.5673,0
6366.51,1.16694,19.8713,-190.485,-25.0222,0
6366.61,1.16694,19.8633,-189.962,-25.3371,0
6366.71,1.16694,19.8538,-189.333,-25.088,0
6366.81,1.16694,19.8412,-188.496,-24.9834,0
6366.91,1.16694,19.8299,-187.064,-24.7488,0
6367.01,1.16694,19.819,-186.384,-24.7063,0
6367.11,1.16694,19.8064,-185.564,-25.0435,0
6367.21,1.16694,19.794,-184.792,-24.9944,0
6367.31,1.16694,19.777,-184.097,-24.5758,0
6367.41,1.16694,19.7636,-183.364,-24.3322,0
6367.51,1.16694,19.7511,-182.841,-23.9742,0
6367.61,1.16694,19.7433,-182.527,-24.1161,0
6367.71,1.16694,19.7375,-182.736,-23.8082,0
6367.81,1.16694,19.7439,-182.773,-23.9956,0
6367.91,1.16694,19.7581,-183.574,-24.2951,0
6368.01,1.16694,19.7731,-184.83,-24.3292,0
6368.11,1.16694,19.7862,-186.083,-24.8324,0
6368.21,1.16694,19.7942,-186.971,-24.0558,0
6368.31,1.16694,19.8051,-187.989,-24.5823,0
6368.41,1.16694,19.8178,-189.082,-24.4451,0
6368.51,1.16694,19.8219,-189.857,-24.8096,0
6368.61,1.16694,19.8171,-190.482,-25.1398,0
6368.71,1.16694,19.8122,-190.511,-25.2247,0
6368.81,1.16694,19.8074,-190.01,-25.1978,0
6368.91,1.16694,19.8018,-189.783,-24.6751,0
6369.01,1.16694,19.7903,-189.404,-24.8781,0
6369.11,1.16694,19.7791,-189.229,-24.9939,0
6369.21,1.16694,19.7703,-188.496,-24.6311,0
6369.31,1.16694,19.7591,-187.885,-24.6661,0
6369.41,1.16694,19.7494,-187.071,-24.9366,0
6369.51,1.16694,19.7416,-186.356,-24.2784,0
6369.61,1.16694,19.7406,-185.738,-24.1779,0
6369.71,1.16694,19.7387,-185.668,-24.1327,0
6369.81,1.16694,19.7307,-185.668,-24.2837,0
6369.91,1.16694,19.7237,-185.668,-24.2372,0
6370.01,1.16694,19.7167,-185.563,-23.7234,0
6370.11,1.16694,19.7151,-185.725,-23.7763,0
6370.21,1.16694,19.7173,-186.188,-23.8651,0
6370.31,1.16694,19.7177,-187.134,-24.369,0
6370.41,1.16694,19.7238,-188.286,-24.3332,0
6370.51,1.16694,19.7291,-189.315,-24.4924,0
6370.61,1.16694,19.7251,-190.312,-24.5222,0
6370.71,1.16694,19.724,-190.752,-24.386,0
6370.81,1.16694,19.7205,-191.218,-24.0941,0
6370.91,1.16694,19.7086,-191.428,-24.3327,0
6371.01,1.16694,19.6924,-191.47,-24.0227,0
6371.11,1.16694,19.6759,-190.895,-23.9599,0
6371.21,1.16694,19.6601,-190.726,-24.2976,0
6371.31,1.16694,19.6498,-190.59,-24.0051,0
6371.41,1.16694,19.6413,-190.276,-23.7667,0
6371.51,1.16694,19.6394,-190.171,-24.0287,0
6371.61,1.16694,19.6389,-190.763,-24.3682,0
6371.71,1.16694,19.6323,-191.06,-24.9942,0
6371.81,1.16694,19.6288,-190.695,-24.7716,0
6371.91,1.16694,19.6313,-190.695,-24.9339,0
6372.01,1.16694,19.6425,-190.695,-25.0288,0
6372.11,1.16694,19.6439,-190.695,-24.8796,0
6372.21,1.16694,19.6477,-190.756,-25.4372,0
6372.31,1.16694,19.6533,-191.218,-25.0322,0
6372.41,1.16694,19.6663,-191.653,-24.8345,0
6372.51,1.16694,19.6846,-192.95,-25.8698,0
6372.61,1.16694,19.7045,-194.211,-25.5637,0
6372.71,1.16694,19.7256,-195.512,-25.8388,0
6372.81,1.16694,19.7487,-196.978,-26.0073,0
6372.91,1.16769,19.7693,-198.282,-26.3237,0
6373.01,1.16769,19.7832,-199.736,-26.5254,0
6373.11,1.16769,19.7925,-200.494,-25.3848,0
6373.21,1.16769,19.8011,-200.643,-26.1667,0
6373.31,1.16769,19.8026,-200.748,-25.0551,0
6373.41,1.16769,19.7975,-200.748,-26.6068,0
6373.51,1.16769,19.779,-200.748,-26.8627,0
6373.61,1.16769,19.7553,-200.538,-25.415,0
6373.71,1.16769,19.7307,-199.534,-26.405,0
6373.81,1.16769,19.6965,-198.897,-25.6886,0
6373.91,1.16769,19.6626,-196.245,-24.4312,0
6374.01,1.16769,19.6337,-194.883,-24.7379,0
6374.11,1.16769,19.6059,-193.627,-24.3752,0
6374.21,1.16769,19.5833,-192.33,-24.9153,0
6374.31,1.16769,19.5642,-191.537,-24.0892,0
6374.41,1.16769,19.5493,-191.069,-25.2271,0
6374.51,1.16769,19.5405,-190.904,-23.9478,0
6374.61,1.16769,19.5335,-190.29,-24.8814,0
6374.71,1.16769,19.5307,-189.972,-24.4525,0
6374.81,1.16769,19.5229,-189.438,-24.7062,0
6374.91,1.16769,19.5101,-189.383,-25.1923,0
6375.01,1.16769,19.4936,-188.968,-24.9049,0
6375.11,1.16769,19.4806,-187.553,-24.4396,0
6375.21,1.16769,19.4723,-186.715,-24.8812,0
6375.31,1.16769,19.4687,-186.611,-24.2446,0
6375.41,1.16769,19.4638,-186.506,-24.5772,0
6375.51,1.16769,19.4579,-186.401,-24.1961,0
6375.61,1.16769,19.4635,-186.401,-24.8749,0
6375.71,1.16769,19.4738,-186.447,-24.3985,0
6375.81,1.16769,19.4818,-186.401,-24.9357,0
6375.91,1.16769,19.4918,-186.401,-24.94,0
6376.01,1.16769,19.5059,-186.401,-24.6922,0
6376.11,1.16769,19.5196,-186.506,-25.1143,0
6376.21,1.16769,19.5335,-186.401,-24.9681,0
6376.31,1.16769,19.5462,-186.401,-24.7196,0
6376.41,1.16769,19.5584,-186.296,-25.8278,0
6376.51,1.16769,19.5578,-186.192,-25.4275,0
6376.61,1.16769,19.56,-185.67,-25.6713,0
6376.71,1.16769,19.5619,-185.057,-25.9464,0
6376.81,1.16769,19.5635,-184.766,-24.7586,0
6376.91,1.16769,19.5647,-184.465,-25.0374,0
6377.01,1.16769,19.578,-184.83,-25.1486,0
6377.11,1.16769,19.587,-184.935,-25.6086,0
6377.21,1.16769,19.6016,-185.354,-26.1007,0
6377.31,1.16769,19.6143,-185.542,-26.085,0
6377.41,1.16769,19.6225,-185.563,-25.6639,0
6377.51,1.16769,19.6321,-185.563,-26.1051,0
6377.61,1.16769,19.6388,-185.436,-25.5778,0
6377.71,1.16769,19.6447,-184.935,-26.1076,0
6377.81,1.16769,19.6496,-184.726,-26.0717,0
6377.91,1.16769,19.6615,-184.726,-26.0707,0
6378.01,1.16769,19.6768,-185.003,-25.9872,0
6378.11,1.16769,19.6914,-185.555,-26.3635,0
6378.21,1.16769,19.709,-186.078,-26.1529,0
6378.31,1.16769,19.7277,-186.715,-26.5752,0
6378.41,1.16769,19.7355,-187.448,-26.2548,0
6378.51,1.16769,19.7496,-187.658,-26.3832,0
6378.61,1.16769,19.7624,-188.363,-26.7597,0
6378.71,1.16769,19.7713,-188.878,-26.5338,0
6378.81,1.16769,19.7784,-189.192,-26.2431,0
6378.91,1.16769,19.7916,-189.857,-26.2058,0
6379.01,1.16769,19.7959,-190.476,-27.4519,0
6379.11,1.16769,19.8,-190.381,-27.4435,0
6379.21,1.16769,19.8,-189.857,-26.7218,0
6379.31,1.16769,19.8009,-189.702,-27.7256,0
6379.41,1.16769,19.7971,-189.647,-26.7774,0
6379.51,1.16769,19.7962,-189.229,-27.3909,0
6379.61,1.16769,19.7897,-189.03,-27.0326,0
6379.71,1.16769,19.7858,-188.294,-27.1285,0
6379.81,1.16769,19.779,-187.632,-27.0393,0
6379.91,1.16769,19.776,-187.161,-26.8335,0
6380.01,1.16769,19.7872,-187.168,-27.1475,0
6380.11,1.16769,19.8006,-187.553,-26.8549,0
6380.21,1.16769,19.8105,-187.658,-26.8307,0
